attempt_id,event_id,inserttime,metadata
104,1,04/23/2016 13:39:26,"{'nonce': 'ci6g2ska', 'user_agent': 'Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36', 'time_left': '3600', 'duration': '60'}"
104,2,04/23/2016 13:39:27,{'time_left': '3599'}
104,3,04/23/2016 13:39:35,"{'time_left': '3591', 'qid': '191475', 'qno': '1'}"
104,6,04/23/2016 13:40:42,"{'time_left': '3524', 'storage': '726'}"
104,6,04/23/2016 13:41:36,"{'time_left': '3470', 'storage': '983'}"
104,6,04/23/2016 13:42:36,"{'time_left': '3410', 'storage': '983'}"
104,6,04/23/2016 13:43:36,"{'time_left': '3350', 'storage': '983'}"
104,6,04/23/2016 13:44:36,"{'time_left': '3290', 'storage': '986'}"
104,6,04/23/2016 13:45:36,"{'time_left': '3230', 'storage': '986'}"
104,6,04/23/2016 13:46:36,"{'time_left': '3170', 'storage': '1018'}"
104,6,04/23/2016 13:47:36,"{'time_left': '3110', 'storage': '1049'}"
104,6,04/23/2016 13:48:36,"{'time_left': '3050', 'storage': '1084'}"
104,6,04/23/2016 13:49:36,"{'time_left': '2990', 'storage': '1171'}"
104,6,04/23/2016 13:50:36,"{'time_left': '2930', 'storage': '1219'}"
104,6,04/23/2016 13:51:36,"{'time_left': '2870', 'storage': '1226'}"
104,6,04/23/2016 13:52:36,"{'time_left': '2810', 'storage': '1219'}"
104,6,04/23/2016 13:53:36,"{'time_left': '2750', 'storage': '1219'}"
104,6,04/23/2016 13:54:36,"{'time_left': '2690', 'storage': '1224'}"
104,6,04/23/2016 13:55:36,"{'time_left': '2630', 'storage': '1224'}"
105,1,05/02/2016 16:36:36,"{'nonce': 'pj98r6jm', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36', 'time_left': '3600', 'duration': '60'}"
105,2,05/02/2016 16:36:37,{'time_left': '3599'}
105,3,05/02/2016 16:36:43,"{'time_left': '3593', 'qid': '191475', 'qno': '1'}"
105,6,05/02/2016 16:37:44,"{'time_left': '3532', 'storage': '692'}"
105,6,05/02/2016 16:38:44,"{'time_left': '3501', 'storage': '752'}"
105,6,05/02/2016 16:39:44,"{'time_left': '3441', 'storage': '847'}"
105,6,05/02/2016 16:40:44,"{'time_left': '3381', 'storage': '872'}"
105,6,05/02/2016 16:41:44,"{'time_left': '3321', 'storage': '906'}"
105,6,05/02/2016 16:42:44,"{'time_left': '3261', 'storage': '879'}"
105,6,05/02/2016 16:43:44,"{'time_left': '3201', 'storage': '916'}"
105,6,05/02/2016 16:44:44,"{'time_left': '3141', 'storage': '1207'}"
105,3,05/02/2016 16:44:49,"{'time_left': '3136', 'qid': '192199', 'qno': '2'}"
105,2,05/02/2016 16:45:04,{'time_left': '3121'}
105,3,05/02/2016 16:51:11,"{'time_left': '2754', 'qid': '192199', 'qno': '2'}"
105,3,05/02/2016 16:51:41,"{'time_left': '2724', 'qid': '191475', 'qno': '1'}"
105,2,05/02/2016 16:51:47,{'time_left': '2718'}
105,6,05/02/2016 16:52:49,"{'time_left': '2656', 'storage': '1479'}"
105,6,05/02/2016 16:53:48,"{'time_left': '2597', 'storage': '1479'}"
105,6,05/02/2016 17:35:20,"{'time_left': '105', 'storage': '1479'}"
105,6,05/02/2016 17:36:22,"{'time_left': '43', 'storage': '1479'}"
106,1,05/03/2016 15:16:17,"{'nonce': 'rd0m8r1l', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36', 'time_left': '3600', 'duration': '60'}"
106,2,05/03/2016 15:16:24,{'time_left': '3593'}
106,3,05/03/2016 15:16:31,"{'time_left': '3586', 'qid': '191475', 'qno': '1'}"
106,6,05/03/2016 15:17:40,"{'time_left': '3517', 'storage': '702'}"
106,6,05/03/2016 15:18:33,"{'time_left': '3464', 'storage': '702'}"
106,6,05/03/2016 15:19:33,"{'time_left': '3404', 'storage': '702'}"
106,6,05/03/2016 15:20:33,"{'time_left': '3344', 'storage': '702'}"
106,6,05/03/2016 15:21:32,"{'time_left': '3285', 'storage': '702'}"
106,6,05/03/2016 15:22:33,"{'time_left': '3224', 'storage': '702'}"
106,6,05/03/2016 15:23:32,"{'time_left': '3165', 'storage': '702'}"
106,6,05/03/2016 15:24:32,"{'time_left': '3105', 'storage': '702'}"
106,6,05/03/2016 15:25:32,"{'time_left': '3045', 'storage': '702'}"
106,6,05/03/2016 15:26:32,"{'time_left': '2985', 'storage': '702'}"
106,6,05/03/2016 15:27:36,"{'time_left': '2921', 'storage': '702'}"
106,6,05/03/2016 15:28:32,"{'time_left': '2865', 'storage': '702'}"
106,6,05/03/2016 15:29:33,"{'time_left': '2804', 'storage': '702'}"
106,6,05/03/2016 15:30:32,"{'time_left': '2745', 'storage': '702'}"
106,6,05/03/2016 15:31:33,"{'time_left': '2684', 'storage': '702'}"
106,6,05/03/2016 15:32:39,"{'time_left': '2618', 'storage': '702'}"
106,6,05/03/2016 15:33:33,"{'time_left': '2564', 'storage': '702'}"
106,6,05/03/2016 15:34:33,"{'time_left': '2504', 'storage': '702'}"
106,6,05/03/2016 15:35:32,"{'time_left': '2445', 'storage': '702'}"
106,5,05/03/2016 15:36:16,"{'qid': '191475', 'qno': '1'}"
106,6,05/03/2016 15:36:33,"{'time_left': '2384', 'storage': '1144'}"
106,5,05/03/2016 15:37:08,"{'qid': '191475', 'qno': '1'}"
106,5,05/03/2016 15:37:12,"{'qid': '191475', 'qno': '1'}"
106,4,05/03/2016 15:37:33,"{'time_left': '2324', 'qid': '191475', 'qno': '1'}"
106,6,05/03/2016 15:37:34,"{'time_left': '2323', 'storage': '1213'}"
106,3,05/03/2016 15:37:37,"{'time_left': '2320', 'qid': '192199', 'qno': '2'}"
106,2,05/03/2016 15:38:10,{'time_left': '2294'}
106,3,05/03/2016 15:38:19,"{'time_left': '2285', 'qid': '192199', 'qno': '2'}"
106,6,05/03/2016 15:39:30,"{'time_left': '2214', 'storage': '1545'}"
106,6,05/03/2016 15:40:27,"{'time_left': '2157', 'storage': '1545'}"
106,6,05/03/2016 15:41:25,"{'time_left': '2099', 'storage': '1545'}"
106,6,05/03/2016 15:42:30,"{'time_left': '2034', 'storage': '1545'}"
106,6,05/03/2016 15:43:24,"{'time_left': '1980', 'storage': '1545'}"
106,6,05/03/2016 15:44:26,"{'time_left': '1918', 'storage': '1545'}"
106,6,05/03/2016 15:45:33,"{'time_left': '1851', 'storage': '1545'}"
106,6,05/03/2016 15:46:25,"{'time_left': '1799', 'storage': '1545'}"
106,6,05/03/2016 15:47:25,"{'time_left': '1739', 'storage': '1545'}"
106,6,05/03/2016 15:48:27,"{'time_left': '1677', 'storage': '1545'}"
106,6,05/03/2016 15:49:26,"{'time_left': '1618', 'storage': '1545'}"
106,6,05/03/2016 15:50:26,"{'time_left': '1558', 'storage': '1545'}"
106,6,05/03/2016 15:51:24,"{'time_left': '1500', 'storage': '1545'}"
106,6,05/03/2016 15:52:28,"{'time_left': '1436', 'storage': '1545'}"
106,6,05/03/2016 15:53:27,"{'time_left': '1377', 'storage': '1545'}"
106,6,05/03/2016 15:54:25,"{'time_left': '1319', 'storage': '1545'}"
106,6,05/03/2016 15:55:27,"{'time_left': '1257', 'storage': '1545'}"
106,6,05/03/2016 15:56:25,"{'time_left': '1199', 'storage': '1545'}"
106,6,05/03/2016 15:57:26,"{'time_left': '1138', 'storage': '2015'}"
106,6,05/03/2016 15:58:24,"{'time_left': '1080', 'storage': '2015'}"
106,6,05/03/2016 15:59:28,"{'time_left': '1016', 'storage': '2015'}"
106,6,05/03/2016 16:00:26,"{'time_left': '958', 'storage': '2015'}"
106,6,05/03/2016 16:01:25,"{'time_left': '899', 'storage': '2015'}"
106,6,05/03/2016 16:02:25,"{'time_left': '839', 'storage': '2015'}"
106,6,05/03/2016 16:03:25,"{'time_left': '779', 'storage': '2145'}"
106,6,05/03/2016 16:04:26,"{'time_left': '718', 'storage': '2340'}"
106,6,05/03/2016 16:05:24,"{'time_left': '660', 'storage': '2524'}"
106,6,05/03/2016 16:06:28,"{'time_left': '596', 'storage': '2601'}"
106,6,05/03/2016 16:07:27,"{'time_left': '537', 'storage': '2622'}"
106,6,05/03/2016 16:08:25,"{'time_left': '479', 'storage': '2749'}"
106,6,05/03/2016 16:09:28,"{'time_left': '416', 'storage': '2751'}"
106,6,05/03/2016 16:10:25,"{'time_left': '359', 'storage': '2908'}"
106,6,05/03/2016 16:11:28,"{'time_left': '296', 'storage': '3512'}"
106,6,05/03/2016 16:12:25,"{'time_left': '239', 'storage': '3556'}"
106,6,05/03/2016 16:13:26,"{'time_left': '178', 'storage': '3562'}"
106,6,05/03/2016 16:14:26,"{'time_left': '118', 'storage': '3560'}"
106,6,05/03/2016 16:14:56,"{'time_left': '88', 'storage': '3560'}"
106,6,05/03/2016 16:15:07,"{'time_left': '77', 'storage': '3560'}"
106,6,05/03/2016 16:15:16,"{'time_left': '68', 'storage': '4140'}"
106,6,05/03/2016 16:15:30,"{'time_left': '54', 'storage': '4726'}"
106,6,05/03/2016 16:15:39,"{'time_left': '45', 'storage': '4726'}"
106,6,05/03/2016 16:15:46,"{'time_left': '38', 'storage': '4726'}"
106,6,05/03/2016 16:15:56,"{'time_left': '28', 'storage': '4726'}"
106,6,05/03/2016 16:16:06,"{'time_left': '18', 'storage': '4726'}"
106,6,05/03/2016 16:16:18,"{'time_left': '6', 'storage': '4726'}"
106,20,05/03/2016 16:16:33,"{'method': 'forced', 'ticks': 'None'}"
107,6,05/05/2016 08:08:56,"{'time_left': '2567', 'storage': '1190'}"
107,1,05/05/2016 07:51:43,"{'nonce': 'ehsqlw8p', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36', 'time_left': '3600', 'duration': '60'}"
107,6,05/05/2016 08:09:51,"{'time_left': '2512', 'storage': '1234'}"
107,2,05/05/2016 07:51:59,{'time_left': '3584'}
107,4,05/05/2016 08:09:58,"{'time_left': '2505', 'qid': '191475', 'qno': '1'}"
107,3,05/05/2016 07:52:26,"{'time_left': '3557', 'qid': '191475', 'qno': '1'}"
107,3,05/05/2016 08:10:17,"{'time_left': '2486', 'qid': '192199', 'qno': '2'}"
107,6,05/05/2016 07:55:01,"{'time_left': '3402', 'storage': '725'}"
107,6,05/05/2016 08:10:46,"{'time_left': '2457', 'storage': '1234'}"
107,6,05/05/2016 07:55:38,"{'time_left': '3365', 'storage': '806'}"
107,2,05/05/2016 08:10:58,{'time_left': '2445'}
107,6,05/05/2016 07:57:47,"{'time_left': '3236', 'storage': '1017'}"
107,3,05/05/2016 08:11:17,"{'time_left': '2426', 'qid': '192199', 'qno': '2'}"
107,6,05/05/2016 07:58:52,"{'time_left': '3171', 'storage': '1017'}"
107,6,05/05/2016 08:12:30,"{'time_left': '2353', 'storage': '1518'}"
107,6,05/05/2016 07:59:57,"{'time_left': '3106', 'storage': '1017'}"
107,4,05/05/2016 08:12:34,"{'time_left': '2349', 'qid': '192199', 'qno': '2'}"
107,6,05/05/2016 08:00:34,"{'time_left': '3069', 'storage': '1017'}"
107,2,05/05/2016 08:12:35,{'time_left': '2348'}
107,6,05/05/2016 08:01:36,"{'time_left': '3007', 'storage': '1017'}"
107,20,05/05/2016 08:12:38,"{'method': 'userclick', 'ticks': 'None'}"
107,6,05/05/2016 08:02:55,"{'time_left': '2928', 'storage': '1017'}"
107,6,05/05/2016 08:03:33,"{'time_left': '2890', 'storage': '1098'}"
107,6,05/05/2016 08:05:11,"{'time_left': '2792', 'storage': '1081'}"
107,6,05/05/2016 08:05:39,"{'time_left': '2764', 'storage': '1124'}"
107,6,05/05/2016 08:06:52,"{'time_left': '2691', 'storage': '1150'}"
107,6,05/05/2016 08:07:55,"{'time_left': '2628', 'storage': '1203'}"
108,1,05/07/2016 22:15:01,"{'nonce': 'au4seyrk', 'user_agent': 'Mozilla/5.0 (Windows NT 6.2; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0', 'time_left': '3600', 'duration': '60'}"
108,2,05/07/2016 22:15:02,{'time_left': '3599'}
108,3,05/07/2016 22:15:07,"{'time_left': '3594', 'qid': '191475', 'qno': '1'}"
108,3,05/07/2016 22:16:17,"{'time_left': '3524', 'qid': '192199', 'qno': '2'}"
108,6,05/07/2016 22:17:18,"{'time_left': '3463', 'storage': '958'}"
108,6,05/07/2016 22:18:18,"{'time_left': '3403', 'storage': '958'}"
108,3,05/07/2016 22:18:32,"{'time_left': '3389', 'qid': '191475', 'qno': '1'}"
108,6,05/07/2016 22:19:33,"{'time_left': '3328', 'storage': '1243'}"
108,6,05/07/2016 22:20:33,"{'time_left': '3268', 'storage': '1365'}"
108,6,05/07/2016 22:21:33,"{'time_left': '3208', 'storage': '1385'}"
108,6,05/07/2016 22:22:33,"{'time_left': '3148', 'storage': '1493'}"
108,6,05/07/2016 22:23:33,"{'time_left': '3088', 'storage': '1587'}"
108,6,05/07/2016 22:24:33,"{'time_left': '3028', 'storage': '1599'}"
108,6,05/07/2016 22:25:33,"{'time_left': '2968', 'storage': '1666'}"
108,21,05/07/2016 23:15:19,{}
109,1,05/09/2016 10:08:23,"{'nonce': 'jergdsrl', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36', 'time_left': '3600', 'duration': '60'}"
109,2,05/09/2016 10:08:24,{'time_left': '3598'}
109,3,05/09/2016 10:08:28,"{'time_left': '3594', 'qid': '191475', 'qno': '1'}"
109,6,05/09/2016 10:09:30,"{'time_left': '3532', 'storage': '692'}"
109,6,05/09/2016 10:10:30,"{'time_left': '3472', 'storage': '963'}"
109,6,05/09/2016 10:11:30,"{'time_left': '3412', 'storage': '1045'}"
109,6,05/09/2016 10:12:30,"{'time_left': '3352', 'storage': '964'}"
109,6,05/09/2016 10:13:30,"{'time_left': '3292', 'storage': '1091'}"
109,6,05/09/2016 10:14:31,"{'time_left': '3231', 'storage': '1152'}"
109,6,05/09/2016 10:15:30,"{'time_left': '3172', 'storage': '1401'}"
109,6,05/09/2016 10:16:30,"{'time_left': '3112', 'storage': '1511'}"
109,5,05/09/2016 10:17:14,"{'qid': '191475', 'qno': '1'}"
109,5,05/09/2016 10:17:17,"{'qid': '191475', 'qno': '1'}"
109,6,05/09/2016 10:17:30,"{'time_left': '3052', 'storage': '1612'}"
109,4,05/09/2016 10:17:42,"{'time_left': '3040', 'qid': '191475', 'qno': '1'}"
109,3,05/09/2016 10:17:43,"{'time_left': '3039', 'qid': '192199', 'qno': '2'}"
109,6,05/09/2016 10:18:45,"{'time_left': '2977', 'storage': '1884'}"
109,6,05/09/2016 10:19:45,"{'time_left': '2917', 'storage': '1897'}"
109,6,05/09/2016 10:20:45,"{'time_left': '2857', 'storage': '2015'}"
109,6,05/09/2016 10:21:45,"{'time_left': '2797', 'storage': '1893'}"
109,6,05/09/2016 10:22:45,"{'time_left': '2737', 'storage': '1893'}"
109,6,05/09/2016 10:23:45,"{'time_left': '2677', 'storage': '1893'}"
109,6,05/09/2016 10:24:45,"{'time_left': '2617', 'storage': '2078'}"
109,6,05/09/2016 10:25:45,"{'time_left': '2557', 'storage': '2114'}"
109,6,05/09/2016 10:26:45,"{'time_left': '2497', 'storage': '2268'}"
109,6,05/09/2016 10:27:45,"{'time_left': '2437', 'storage': '2268'}"
109,6,05/09/2016 10:28:45,"{'time_left': '2377', 'storage': '2353'}"
109,6,05/09/2016 10:29:45,"{'time_left': '2317', 'storage': '2396'}"
109,5,05/09/2016 10:30:11,"{'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:30:42,"{'qid': '192199', 'qno': '2'}"
109,6,05/09/2016 10:30:45,"{'time_left': '2257', 'storage': '2668'}"
109,5,05/09/2016 10:31:04,"{'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:31:39,"{'qid': '192199', 'qno': '2'}"
109,6,05/09/2016 10:31:45,"{'time_left': '2197', 'storage': '2722'}"
109,5,05/09/2016 10:31:56,"{'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:32:21,"{'qid': '192199', 'qno': '2'}"
109,6,05/09/2016 10:32:45,"{'time_left': '2137', 'storage': '2722'}"
109,5,05/09/2016 10:32:46,"{'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:33:02,"{'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:33:44,"{'qid': '192199', 'qno': '2'}"
109,6,05/09/2016 10:33:45,"{'time_left': '2077', 'storage': '2722'}"
109,6,05/09/2016 10:34:45,"{'time_left': '2017', 'storage': '2725'}"
109,6,05/09/2016 10:35:45,"{'time_left': '1957', 'storage': '2725'}"
109,6,05/09/2016 10:36:45,"{'time_left': '1897', 'storage': '2762'}"
109,5,05/09/2016 10:37:15,"{'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:37:19,"{'qid': '192199', 'qno': '2'}"
109,6,05/09/2016 10:37:46,"{'time_left': '1836', 'storage': '2899'}"
109,5,05/09/2016 10:37:47,"{'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:37:50,"{'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:38:09,"{'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:38:14,"{'qid': '192199', 'qno': '2'}"
109,4,05/09/2016 10:38:25,"{'time_left': '1797', 'qid': '192199', 'qno': '2'}"
109,2,05/09/2016 10:38:25,{'time_left': '1797'}
109,3,05/09/2016 10:38:29,"{'time_left': '1793', 'qid': '191475', 'qno': '1'}"
109,5,05/09/2016 10:38:35,"{'qid': '191475', 'qno': '1'}"
109,5,05/09/2016 10:38:41,"{'qid': '191475', 'qno': '1'}"
109,4,05/09/2016 10:38:59,"{'time_left': '1763', 'qid': '191475', 'qno': '1'}"
109,3,05/09/2016 10:39:00,"{'time_left': '1762', 'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:39:04,"{'qid': '192199', 'qno': '2'}"
109,5,05/09/2016 10:39:08,"{'qid': '192199', 'qno': '2'}"
109,4,05/09/2016 10:39:20,"{'time_left': '1742', 'qid': '192199', 'qno': '2'}"
109,2,05/09/2016 10:39:21,{'time_left': '1741'}
109,20,05/09/2016 10:39:25,"{'method': 'userclick', 'ticks': 'None'}"
110,1,05/11/2016 02:35:50,"{'nonce': 'zu076cxu', 'user_agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:46.0) Gecko/20100101 Firefox/46.0', 'time_left': '3600', 'duration': '60'}"
110,2,05/11/2016 02:35:51,{'time_left': '3599'}
110,3,05/11/2016 02:35:56,"{'time_left': '3594', 'qid': '191475', 'qno': '1'}"
110,6,05/11/2016 02:37:57,"{'time_left': '3473', 'storage': '702'}"
110,6,05/11/2016 02:38:57,"{'time_left': '3413', 'storage': '802'}"
110,6,05/11/2016 02:39:57,"{'time_left': '3353', 'storage': '834'}"
110,6,05/11/2016 02:40:57,"{'time_left': '3293', 'storage': '928'}"
110,6,05/11/2016 02:41:57,"{'time_left': '3233', 'storage': '975'}"
110,6,05/11/2016 02:42:57,"{'time_left': '3173', 'storage': '975'}"
110,6,05/11/2016 02:43:57,"{'time_left': '3113', 'storage': '1043'}"
110,5,05/11/2016 02:44:44,"{'qid': '191475', 'qno': '1'}"
110,6,05/11/2016 02:44:57,"{'time_left': '3053', 'storage': '1052'}"
110,5,05/11/2016 02:45:00,"{'qid': '191475', 'qno': '1'}"
110,5,05/11/2016 02:45:42,"{'qid': '191475', 'qno': '1'}"
110,5,05/11/2016 02:45:46,"{'qid': '191475', 'qno': '1'}"
110,6,05/11/2016 02:45:57,"{'time_left': '2993', 'storage': '1137'}"
110,6,05/11/2016 02:46:57,"{'time_left': '2933', 'storage': '1137'}"
110,5,05/11/2016 02:47:23,"{'qid': '191475', 'qno': '1'}"
110,6,05/11/2016 02:47:57,"{'time_left': '2873', 'storage': '1137'}"
110,5,05/11/2016 02:48:30,"{'qid': '191475', 'qno': '1'}"
110,6,05/11/2016 02:48:57,"{'time_left': '2813', 'storage': '1196'}"
110,5,05/11/2016 02:49:06,"{'qid': '191475', 'qno': '1'}"
110,5,05/11/2016 02:49:21,"{'qid': '191475', 'qno': '1'}"
110,5,05/11/2016 02:49:27,"{'qid': '191475', 'qno': '1'}"
110,6,05/11/2016 02:49:57,"{'time_left': '2753', 'storage': '1200'}"
110,4,05/11/2016 02:50:21,"{'time_left': '2729', 'qid': '191475', 'qno': '1'}"
110,3,05/11/2016 02:50:22,"{'time_left': '2728', 'qid': '192199', 'qno': '2'}"
110,6,05/11/2016 02:51:23,"{'time_left': '2667', 'storage': '1472'}"
110,6,05/11/2016 02:52:23,"{'time_left': '2607', 'storage': '1472'}"
110,6,05/11/2016 02:53:23,"{'time_left': '2547', 'storage': '1472'}"
110,6,05/11/2016 02:54:23,"{'time_left': '2487', 'storage': '1472'}"
110,6,05/11/2016 02:55:23,"{'time_left': '2427', 'storage': '1472'}"
110,6,05/11/2016 02:56:23,"{'time_left': '2367', 'storage': '1472'}"
110,2,05/11/2016 02:56:45,{'time_left': '2345'}
110,3,05/11/2016 02:56:53,"{'time_left': '2337', 'qid': '192199', 'qno': '2'}"
110,6,05/11/2016 02:57:54,"{'time_left': '2276', 'storage': '1472'}"
110,6,05/11/2016 02:58:54,"{'time_left': '2216', 'storage': '1472'}"
110,6,05/11/2016 02:59:54,"{'time_left': '2156', 'storage': '1472'}"
110,6,05/11/2016 03:00:54,"{'time_left': '2096', 'storage': '1472'}"
110,6,05/11/2016 03:01:54,"{'time_left': '2036', 'storage': '1472'}"
110,6,05/11/2016 03:02:54,"{'time_left': '1976', 'storage': '1472'}"
110,6,05/11/2016 03:03:54,"{'time_left': '1916', 'storage': '1503'}"
110,6,05/11/2016 03:04:55,"{'time_left': '1855', 'storage': '1526'}"
110,6,05/11/2016 03:05:54,"{'time_left': '1796', 'storage': '1526'}"
110,6,05/11/2016 03:06:54,"{'time_left': '1736', 'storage': '1526'}"
110,6,05/11/2016 03:07:55,"{'time_left': '1675', 'storage': '1526'}"
110,6,05/11/2016 03:08:54,"{'time_left': '1616', 'storage': '1526'}"
110,6,05/11/2016 03:09:54,"{'time_left': '1556', 'storage': '1546'}"
110,6,05/11/2016 03:10:54,"{'time_left': '1496', 'storage': '1630'}"
110,6,05/11/2016 03:11:54,"{'time_left': '1436', 'storage': '1692'}"
110,6,05/11/2016 03:12:54,"{'time_left': '1376', 'storage': '1791'}"
110,6,05/11/2016 03:13:54,"{'time_left': '1316', 'storage': '1841'}"
110,6,05/11/2016 03:14:54,"{'time_left': '1256', 'storage': '2065'}"
110,5,05/11/2016 03:15:50,"{'qid': '192199', 'qno': '2'}"
110,6,05/11/2016 03:15:54,"{'time_left': '1196', 'storage': '2127'}"
110,5,05/11/2016 03:16:20,"{'qid': '192199', 'qno': '2'}"
110,5,05/11/2016 03:16:25,"{'qid': '192199', 'qno': '2'}"
110,6,05/11/2016 03:16:54,"{'time_left': '1136', 'storage': '2135'}"
110,6,05/11/2016 03:17:54,"{'time_left': '1076', 'storage': '2180'}"
110,6,05/11/2016 03:18:54,"{'time_left': '1016', 'storage': '2166'}"
110,6,05/11/2016 03:19:54,"{'time_left': '956', 'storage': '2166'}"
110,6,05/11/2016 03:20:54,"{'time_left': '896', 'storage': '2166'}"
110,6,05/11/2016 03:21:54,"{'time_left': '836', 'storage': '2166'}"
110,6,05/11/2016 03:22:54,"{'time_left': '776', 'storage': '2166'}"
110,6,05/11/2016 03:23:54,"{'time_left': '716', 'storage': '2166'}"
110,6,05/11/2016 03:24:54,"{'time_left': '656', 'storage': '2166'}"
110,6,05/11/2016 03:25:54,"{'time_left': '596', 'storage': '2166'}"
110,5,05/11/2016 03:26:37,"{'qid': '192199', 'qno': '2'}"
110,6,05/11/2016 03:26:54,"{'time_left': '536', 'storage': '2216'}"
110,6,05/11/2016 03:27:54,"{'time_left': '476', 'storage': '2279'}"
110,5,05/11/2016 03:28:05,"{'qid': '192199', 'qno': '2'}"
110,5,05/11/2016 03:28:11,"{'qid': '192199', 'qno': '2'}"
110,5,05/11/2016 03:28:38,"{'qid': '192199', 'qno': '2'}"
110,5,05/11/2016 03:28:44,"{'qid': '192199', 'qno': '2'}"
110,6,05/11/2016 03:28:54,"{'time_left': '416', 'storage': '2332'}"
110,4,05/11/2016 03:28:56,"{'time_left': '414', 'qid': '192199', 'qno': '2'}"
110,2,05/11/2016 03:28:56,{'time_left': '414'}
110,3,05/11/2016 03:29:01,"{'time_left': '409', 'qid': '191475', 'qno': '1'}"
110,3,05/11/2016 03:29:37,"{'time_left': '373', 'qid': '192199', 'qno': '2'}"
110,5,05/11/2016 03:29:56,"{'qid': '192199', 'qno': '2'}"
110,5,05/11/2016 03:30:01,"{'qid': '192199', 'qno': '2'}"
110,4,05/11/2016 03:30:12,"{'time_left': '338', 'qid': '192199', 'qno': '2'}"
110,2,05/11/2016 03:30:12,{'time_left': '338'}
110,3,05/11/2016 03:30:19,"{'time_left': '331', 'qid': '191475', 'qno': '1'}"
110,3,05/11/2016 03:30:59,"{'time_left': '291', 'qid': '192199', 'qno': '2'}"
110,4,05/11/2016 03:31:24,"{'time_left': '266', 'qid': '192199', 'qno': '2'}"
110,2,05/11/2016 03:31:24,{'time_left': '266'}
110,3,05/11/2016 03:31:31,"{'time_left': '259', 'qid': '192199', 'qno': '2'}"
110,5,05/11/2016 03:31:35,"{'qid': '192199', 'qno': '2'}"
110,5,05/11/2016 03:31:41,"{'qid': '192199', 'qno': '2'}"
110,4,05/11/2016 03:31:50,"{'time_left': '240', 'qid': '192199', 'qno': '2'}"
110,2,05/11/2016 03:31:51,{'time_left': '239'}
110,3,05/11/2016 03:31:54,"{'time_left': '236', 'qid': '192199', 'qno': '2'}"
110,2,05/11/2016 03:32:21,{'time_left': '209'}
110,20,05/11/2016 03:32:25,"{'method': 'userclick', 'ticks': 'None'}"
111,1,05/23/2016 17:34:07,"{'nonce': 'osxojbkq', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0', 'time_left': '3600', 'duration': '60'}"
111,2,05/23/2016 17:34:08,{'time_left': '3599'}
111,3,05/23/2016 17:34:15,"{'time_left': '3592', 'qid': '191475', 'qno': '1'}"
111,6,05/23/2016 17:35:16,"{'time_left': '3531', 'storage': '716'}"
111,6,05/23/2016 17:36:16,"{'time_left': '3471', 'storage': '716'}"
111,6,05/23/2016 17:37:16,"{'time_left': '3411', 'storage': '869'}"
111,5,05/23/2016 17:37:48,"{'qid': '191475', 'qno': '1'}"
111,6,05/23/2016 17:38:16,"{'time_left': '3351', 'storage': '964'}"
111,5,05/23/2016 17:38:20,"{'qid': '191475', 'qno': '1'}"
111,5,05/23/2016 17:38:27,"{'qid': '191475', 'qno': '1'}"
111,6,05/23/2016 17:39:16,"{'time_left': '3291', 'storage': '1036'}"
111,6,05/23/2016 17:40:16,"{'time_left': '3231', 'storage': '1036'}"
111,6,05/23/2016 17:41:16,"{'time_left': '3171', 'storage': '1133'}"
111,6,05/23/2016 17:42:16,"{'time_left': '3111', 'storage': '1363'}"
111,5,05/23/2016 17:42:22,"{'qid': '191475', 'qno': '1'}"
111,5,05/23/2016 17:43:01,"{'qid': '191475', 'qno': '1'}"
111,6,05/23/2016 17:43:16,"{'time_left': '3051', 'storage': '1391'}"
111,5,05/23/2016 17:43:53,"{'qid': '191475', 'qno': '1'}"
111,5,05/23/2016 17:43:59,"{'qid': '191475', 'qno': '1'}"
